pubkey,ip,capacity,partner number,channel number
02ee653a52b863a397b85c8e41e26cf5c1ba563e13c255895b310d883f724fe10b,None,0.00000000,0,0
02570864f3099e6db3522490dffc06750a44fec8fb7e5a63384f3a080f3248a94e,91.34.37.118:9735,0.00000000,0,0
03f7ec43874a3363b72f0cfaea8db24ccae80276ac9ec3a1c42845194517728b34,35.227.47.218:9735,0.00000000,0,0
0210b43dfdcf651328286d0dd1a4f83888687ee2c2326e4fc95356625f7df614b0,None,0.00000000,0,0
028030ac23016a493a4db588864d4a9590effd4f72ccdaf5f31b2f0d27ddd04d25,52.34.43.140:9735,0.00000000,0,0
038706f9f1d63cd057a09e711afcc4aec3d8f026c75a379f867e402705222e38e6,None,0.00000000,0,0
03858e58418cb66fd8f2a8ba97537a620c63d05e60e19893d26f5553a5dcda8874,None,0.00000000,0,0
02fa58eee7a7769b3a08df6b4832c77d5c8d7a933ed2c4ab49cb6e77e6d51da56c,None,0.00000000,0,0
024bdb41c7ad443ffcae8547e67bb61c3733b2e480e78db4caa71d4f1cab997288,None,0.00000000,0,0
0244466e778916ae5ff9d92398f51e6f487292faa8e333c11bbc0258d65cf192ff,None,0.00000000,0,0
02043844d0a0e0187f79072934c316dab310d7ac82a42c971948bce49af94c93cf,None,0.00000000,0,0
0209a3bc4688e5e09eee497c631231d15da3724bf604d891fd8b52ba076670f9a4,None,0.00000000,0,0
0215371fcbcec544298a5c1e97bad3b94bbab0dba4cb9485c2b7265ab98df90e6e,80.211.252.216:9735,0.00000000,0,0
034f8f64c087a8deebb47d03082ec5b27e521b32396f775d0e953b1c98530dc728,None,0.00000000,0,0
038f87a39bde52ea7744be27758f0b82653865ee86c65836f18b61c0210750bf94,35.229.61.106:9735,0.00000000,0,0
03d126a2d7a9975676523fe12b14605abd1932b61648afed928fa460b3b6108847,None,0.00000000,0,0
0224b693025530ae2b0897f7b26509fc3f03c8301dd0fc7682cad2a2b7e2b98815,188.63.48.252:9735,0.00000000,0,0
038c98515c8e247988eb6b3ba96b12c0eebab3e0b4071c573cf95041383bebf4aa,35.185.28.42:9735,0.00000000,0,0
033aa7275b2b62bd2d75b9f1581614c42e98ab8d58d1616fe8390f00ab99ac14eb,35.231.5.31:9735,0.00000000,0,0
0206e3d7a8317d66207fc229c293ef940523487347c65812ee4f2eb547b18bf940,178.238.236.180:9731,0.00000000,0,0
023133b0f2af9ff9fa281776673934a673fb07a5f804b647c6ee0d86030b853288,35.190.132.87:9735,0.00000000,0,0
026a5c15bea62058675c9b43c0135afbdbd19bbfb149218cb7f9fdc9256d2dd358,None,0.00000000,0,0
0203bf366d2cd78759e1a9d6a51b9b54793f85efa6f6b9c26df329dc34abdb4df8,None,0.00000000,0,0
035f5c97f84a86f2d6f7901d032a7ac19585f69d7e88216a32eaa1e9c62e970254,76.85.20.142:9735,0.00000000,0,0
03104fc143bddddf0ca0fd287af2b533b3b2f39608606f0804bcfd03f9e05c9c2d,144.76.224.42:9735,0.00000000,0,0
027cbc44ef19bdbe8c387a047415091bbcf99aa47d5534f352399cabb266b88025,35.196.250.206:9735,0.00000000,0,0
020292aab2b01ce2e36afd8aecb6e56e876cba872ad2391a6fe7c12ec922d6df69,176.10.136.25:9735,0.00000000,0,0
021c43918af9730d1f6f7f10fa5e29bc9594790e433ee2d275ad2a70f3a41e7ba4,35.196.102.153:9735,0.00000000,0,0
02ddf33f02174bd5cb3df030922c093263585c5cad461796e7489bbe0c8f5df5d5,None,0.00000000,0,0
03ca917ea95b4b0af0b39fe57b92004d850167928d49bded49cfadc47d2ca181c4,67.176.36.2:9735,0.00000000,0,0
02b8b8e6b1b4e3a7b02f2653934f34632470a076b1017c78774620c49720e72ced,213.122.80.114:9735,0.00000000,0,0
02d877d1e2d720ecf18d368436080305c616d226f8fb427985c1dfb9ed0e6ca597,None,0.00000000,0,0
03aec11d36c2e74a4ac4dbcc84b8369544cf19a1dc29f3271b4399092350874180,73.99.79.206:9735,0.00000000,0,0
02ee0fbccd0c698e63a364b1a1cf5659cc08710fa7c90dd22c6d718da4d11c7a4c,35.204.105.121:9735,0.00000000,0,0
0387e7659d83eafc03637206729d58ba70b6facfb7d224fad01c57c6a464ce3e00,35.194.131.69:9735,0.00000000,0,0
035878bc5ce021f41b0109745c569b5d1366ca4c3991bada7f4bea7149ff42b893,35.197.128.187:9735,0.00000000,0,0
0343c30222963ac66446a3c3c9477a9eac59fe5439a52b504a343b88cf0e88e59a,104.198.252.156:9735,0.00000000,0,0
027f727a3cbae140ca0905c89f6f476357962ddeefdfe709275783b482c3b65b39,35.194.95.251:9735,0.00000000,0,0
028fc81f010b07c926ec78f6a68a6d7111aaa95d4d60a398fc6b92d7cb03ccc830,79.214.4.215:9735,0.00000000,0,0
0230c8826852e2a39883f36233483419e9c139b644c696b8dbcca38fef7303ee95,None,0.00000000,0,0
03d88dd49798b9bd403467acb6bb60af3bd9c83069bc9adeccdf3c753038a5e972,None,0.00000000,0,0
038747a7a4660574ea3f6e03374ada1f6c747063d2f6bb980303fca35bdda7dfec,35.227.90.247:9735,0.00000000,0,0
038683e16ee052d9ab2a8d829741ca97f758da90c81f41588f830b93dc947798c0,None,0.00000000,0,0
02e36e7b402650cb5534d0d2ef01d2f00e3f3b84a803f176bbfaeedb4e86eff676,None,0.00000000,0,0
021959fa8fccb98aa4546b356aed6582ea6a2e568ae3ec690daeffa28a890d9815,None,0.00000000,0,0
02d5f5af07016ca56c1c2f54702390b7183341c9315eff441d6fecabe604bc856c,None,0.00000000,0,0
0209ae5d5c6f1e60818fe697064c106765f42eb26379b7ba060b6dc3c9719f5501,88.99.176.92:9735,0.00000000,0,0
0385f2f3971f1d257482e4169d3d25f71c81ab0075ed82959af8df2e329ea791b4,85.23.137.40:9735,0.00000000,0,0
03ae7f60fac921da8936f86b04ffe9a56c4012a9c74f8b933a0a32d25075a6d9c2,140.254.47.136:31601,0.00000000,0,0
02de3256d674233cfdcf3bafbd8b7a481446bf505248a79557955bc6b34372109f,194.28.70.69:9735,0.00000000,0,0
02fc95ab87b02980e39a935cc88a5dd8cb4facefbef7f1b9a43b1545605cc017f8,None,0.00000000,0,0
028a1ff700862cf577a16f64fd6432f453179aac1a52478c623199cf6bb20c4606,None,0.00000000,0,0
02f1339b8cb3b177492558bdb5056eb82755087c8e4ef2eb579e7b92d82b2b22fc,108.31.147.68:9735,0.00000000,0,0
02fbe35026264cce2c32ee8a273eadd5863e542be4857bc25cc1798e13477cec78,None,0.00000000,0,0
02f0d2fb3602ecafe0ad88ac72c3ddb980a9e0b6a42b99397c08d0e1fd8f80097d,None,0.00000000,0,0
024e37c9521a54e1095988ea459d39997dc5101c88f0b313cc29610a216733823d,104.198.96.115:9735,0.00000000,0,0
031b71cbad0cb4e22141e45f16c83c332f755e1ba6819597ab943574010b18bcad,145.130.237.66:10009,0.00000000,0,0
02f018ca1dacf5ee84647d413c670ce8c9adc0788ca862567b8eed9f4a6243558e,158.69.240.62:9735,0.00000000,0,0
0330c464cb2be97cd4ca5057b192a2be3c775a5f0356aced805769cb8790b879c0,192.168.88.16:9735,0.00000000,0,0
03724be979b55e0d2770d093fafacffabed8e5b36868c955e71cc42b2392765e05,93.83.225.54:9735,0.00000000,0,0
02d447157dd105474ac5c22b5866d42daa5a92439064cda022b3399505dfe46aa8,None,0.00000000,0,0
025cfa5b5fd97685b3d851acc5e43ce9f019da83b23ef179cf7638f29e1e706f71,24.91.143.225:9735,0.00000000,0,0
02c04f0c872ba0176f912e46ace98d5ec9b9ef7e241cdf9d245c687fe5f1209935,66.249.70.8:9735,0.00000000,0,0
02fd4d124c8abdac41cc56a876f51c196f545c454f5c99b9c48136aaabced2a3d8,None,0.00000000,0,0
024f29de06de1b7c335f819238e5d9b8ffeee8b788cd0426f67234020189b85360,None,0.00000000,0,0
0303768724248f288479f316e40fcd970b5e2e8bf1ed9a9b0bbad1b1c84faa7208,None,0.00000000,0,0
03f896a8eebc79a569f4eb6b559694e0e02f912d73945d83850cc81ea837fbeec1,71.68.48.149:9735,0.00000000,0,0
039cb332c1bb9e608f475c1634c7860015c8d5d2f5c0d79b62a61179e176bd1879,71.68.48.149:9735,0.00000000,0,0
034fd22c9002ed683c25168971445582f02b565b5badbac8d4b77255452b5c32ce,71.68.48.149:9735,0.00000000,0,0
030fe0c37fff4abab4e548f21979c31ecdeaa843da78c498ee8507c39366d99786,2.120.18.77:9735,0.00000000,0,0
034dc63e5948753635d37ae0e159eff4f377cd752e10f2b2067e5123fce720adac,None,0.00000000,0,0
02b240dc248b6351142d4f8ce94652a2942ccfbd9a735ba7a720e3e6183689469c,86.173.187.249:9735,0.00000000,0,0
02336abc41c6ed7b3c31cc5d44663672e3d4a7f2b04b212bd96ca85bd5bbd889b9,75.143.109.42:9735,0.00000000,0,0
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,85.216.199.3:9735,0.00000000,0,0
0326ae91fb140ef73af4fcbd977456f12323d85d93231535779472ff31b8e27c95,149.154.159.76:9735,0.00000000,0,0
020a873f5805cdaaa550e33ca8b66dc844b5c2a6a551fe70227e8d706c594a31cb,None,0.00000000,0,0
023f45910f11b11f77235f52a34ed5e7e4a56a3c8508c1a605183ce7297b6b25f3,None,0.00000000,0,0
0219b7b9750c94bd47d2300505fc1de2b71b5d97807334340d4bc3835b5ca639c1,34.207.192.146:9735,0.00000000,0,0
033c3a18d7ffe9e1eec718b45616b202cd98a8054b47e424fb56a0f2ea6877a13f,138.68.244.82:9735,0.00000000,0,0
021986a666834a112353a1a2bbef04daf718c23a668e01b74df976cba29b99b541,35.185.215.160:9735,0.00000000,0,0
032308f5d2d307af7a42c0757c0786a3bc2975ed191041d6c04f444d548b270179,None,0.00000000,0,0
0392769cb03b270a0866eb111f5ef3ce59fa404cb1200b226100f3bc95b419c182,None,0.00000000,0,0
02ce5b45077985a4c6e51f8e6b4d5d4bbc1f212de4c90787b31e0da79321995ee0,None,0.00000000,0,0
030ab828b743f8fda9fc8f7aac3051de2aeadb306e4e046ed0778bb897ee770d1d,68.184.197.15:9735,0.00000000,0,0
02079fc3a287758fc2621143ff777159bc48325f753f1edb2c7eba607059d11ec3,None,0.00000000,0,0
030761519673120839c076b1a44cfa0bdb9b7589ea150c31666e4454296918a38b,None,0.00000000,0,0
0307ddfc30d0bbe50c52efcf05e6946dd1822854ca0c3edad73dc07fd88a8db1a0,None,0.00000000,0,0
02946f4094088c894e956a78e2dccf7855eb17aef3b95499f302e8ee06ee34cc1a,None,0.00000000,0,0
036a7d78777d69f8c51217361f58bc53add5d252efefe5bba98a53e9df538bab8e,178.27.207.13:9735,0.00000000,0,0
02e22b9798834b52a67e8c2f05d094527359d94c418fba406601e5b708bf73738e,None,0.00000000,0,0
02bbc718c7d41bb7935dd0c86761194aaa3ce19d6f28be1e516c168ba73e276a36,85.214.196.202:9735,0.00000000,0,0
031b092820c8d2366d33a51f03847f2369bd757816b0895181daf7c8243ef7b797,None,0.00000000,0,0
0267f568ea4fefea5927fda773eee0059fc609ebfa2782d3c90f75d946e81de0eb,None,0.00000000,0,0
02fc6d78d622b60849631b5c80758d867b4e5108be49d1900770b2e967cb7267ac,None,0.00000000,0,0
027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,None,0.00000000,0,0
03b0ae61e882c00adfc5dadb2005b517e034ae1b9a44f44962f37da3c723634d6b,35.226.23.10:9735,0.00000000,0,0
0233eee439d71420e339d40f36fa66c41fe719d4b851361e63dbd9116ba1c91bfd,88.210.51.37:9735,0.00000000,0,0
03f8245976b7cbcf8872e9c328abca86f0f42e503b0532430608f11ad73c6bd4a0,80.211.252.104:9735,0.00000000,0,0
02cd05c7694e2b394f0bf673b12cf02cf8961b5fc93dc2a45fb9ed5b9976979b06,59.9.255.72:9735,0.00000000,0,0
022100e3b9e14ddc513c6d2f4e5d2e381f96f58adcba8ab8d397292852c03b89b2,77.252.195.119:9735,0.00000000,0,0
027edc7133f92dfffd51fe31d22cf2292e14825b874a2c2f4c1af9b78101292794,220.237.74.236:9735,0.00000000,0,0
0298adb358abc5b115cea92e62872eaa4279e46209845a9f4ebe08b15695cd9fd2,None,0.00000000,0,0
0286cd42c08e542deab77045f4b0dc97fc95997ca3abf6955387c1cba0d7b92673,None,0.00000000,0,0
02cee2dcff4bf140d57eb318b66ab0d64ba0a45678550336a1d3826ae9e765aa27,None,0.00000000,0,0
0343318f4a15830347a84cc4105b3eb92013c08b5f8a98ad8f587cb81898e6c84e,None,0.00000000,0,0
0364b978fe367753a3adec778acc366ab8bb9ee3ff543030d9eb35b8f936a6c9c8,None,0.00000000,0,0
02b11440fc0a82e4489a124623a63e01936bd3dfd60f33ad6f0d7756e922bcdced,34.233.74.151:9735,0.00000000,0,0
029f6bc57301abc484ccfea2b2795344b29b23b63e85c99821dcd081fd362fb3d8,None,0.00000000,0,0
026ea6391baad22b22451cddae5305fc1fe084098ea4dfc272d4cb9649846ea2a4,None,0.00000000,0,0
027aedb50742ae39a2ae7cde91f042d69bf2dfef735cfc61e6b3f0e3a344d869c7,None,0.00000000,0,0
038ead3cff10720e2139e1e00aec5404f6097d736cedd920e63688fcca5bff7fc9,None,0.00000000,0,0
02ef3f650a53522ec53ed007a69254724f99f550719d4b42f1d27f852c9caf983f,41.77.100.129:9735,0.00000000,0,0
03faf2178a7ec80a159c4ec4c534606b6bc484ba706241daa681ef73d42aaafa42,None,0.00000000,0,0
02098556507eeffd902ef84b939553fffd1ad32c73896b9db46aecd90771ff015f,159.89.253.155:9735,0.00000000,0,0
0353b5920245220f1eeba170dcbcaf85d41f4cfa4b5a10015606aabdff2e3b8b59,None,0.00000000,0,0
036f5c9250bc31b74dd3f8537342c726bf352d7b395a5ecf3a6697968d12c65cca,7.7.7.118:9735,0.00000000,0,0
0261b0b81a7fd6241f16e7ab8621b1a9aee28f53cc5e6b4846bb89397cc62670c0,208.77.18.27:9735,0.00000000,0,0
0255b298e81f93e8327f9342b927e86a6f548d61e11cb2bbd34e503bb21b83835d,76.184.81.28:9735,0.00000000,0,0
03967d82db6736b87a550af865fc8b1b85ae3b83c6b9395764698f0e2bf2b74d75,None,0.00000000,0,0
026ed6bd9b3a45188088c60c3e0522025f3ab3127ba1b61c52420b18273a523541,None,0.00000000,0,0
024cc4649a18cdc0668a74ed8c23106cbf31167b59be6a29cc91536fa6aad83464,159.65.21.153:9735,0.00000000,0,0
02faab30788cb8e1e276001f1865c6c5810fe73754ed8f62d5770f502523d10fe4,None,0.00000000,0,0
03e6d2214a4b253555b480865799a797080443b29d47bc326b6b83a355176d0657,None,0.00000000,0,0
02ac4ecb5f7cfa605d4db8e65a89c8c9c86dcb05886f8f0221c6c0d3335c5bba4b,138.68.228.205:9735,0.00000000,0,0
029d4d39312844bf1fcfeffef78755a0dd11efd407c88b6ab0ff02c19f1b6ab01e,138.68.243.80:9735,0.00000000,0,0
03527c7c3d4a7b5e32d8c888e16d7e499adaec50cbfe7a6c61b505f3e71fb094b1,148.251.186.36:9735,0.00000000,0,0
03f162e6d34121bd6d15c9a7da5e148e231bdedb56c0a077f7ff46b06924bff5f4,35.224.52.147:9735,0.00000000,0,0
029c240ba36896c6dade9da585cb1a9f3cb923ece87b256f2d846be229b0616df6,None,0.00000000,0,0
02a92d26bdf61896228436e4e07fff89735fe7ebe05fc50e76be35cbd6cb78267a,None,0.00000000,0,0
03ebf0c61883e9292fba4c8d5931cc548892a81370e00695a42c7f053087550312,None,0.00000000,0,0
03f5c859273e883d401175430079fe0ef43c4bd416f3947318448bb2c485fff72c,176.118.141.242:9735,0.00000000,0,0
03f45a99b30cadba3de6954e3c2f0c38ebf524665d9c299d4e0d389ffd61396f63,138.68.17.106:9735,0.00000000,0,0
02b4eb8c0a494cb431e577acc82df8cd1c13455f1e1a0a6e70b4172aff500f782a,35.193.247.140:9735,0.00000000,0,0
037cc34bf8cd23cdc8e352267f8a99c6a5e9ca618f30d61b1d813d77e6cc2dfbec,None,0.00000000,0,0
0326e69910b62639d1310452b7894ef44f90ca8e54e854bfa6175602242ae45fa9,None,0.00000000,0,0
023893eb45ff1c08bff4462400e62fbd6ec18b216a529c2c66b361d10d6b86e76d,None,0.00000000,0,0
0288f7af73b02be164ca3ad5a7bb39a546cb64ee23460c83197206c73be7f8f3ab,None,0.00000000,0,0
02549f49744ee7d472fcd16b9cb7aa7719b4c0fe38d5c5331922fc82e92b54fc6a,None,0.00000000,0,0
0211885d9e1602e61273fc23adc147c0c0f2b4a995b014f4ef0a72ef7957c59e03,159.65.224.120:9735,0.00000000,0,0
0242aa0a062298294ab9dedc637838d5432b698ea4efc70ae7a03c78b55e661c10,None,0.00000000,0,0
03f983ff1187389d88218d27974b9b78d684d67bb55a3a6aafcc92cecf8e7d4347,None,0.00000000,0,0
0310844da382d51df636dd3fbe412183017359cb78d75058886a8359dd68692428,None,0.00000000,0,0
03652ae917f2fdf3a9b1a405df8a0248a7462aac6e3d7fcb19ab2d6d66219160d5,None,0.00000000,0,0
039c6f99b9a027b952b693761faa7ab7b67886168f875728090f6943e3e8b7c9b0,None,0.00000000,0,0
0308263700634e77dbb0f69c24f3df17f67580954ada072d367d7f5a3dbce60aaa,None,0.00000000,0,0
0222e40fffa1333e5a9d8d9d170825cf9666791901ca465a40da0582dee0631230,108.30.105.55:9735,0.00000000,0,0
0252b7cf9ff3eb5c776e191ddb56782b407ce3aac2dc70b5af855ec0b54a3424c4,None,0.00000000,0,0
026b455d256d0cccaff30057c6f55acfffc32b86be25eb103c7b9d604a4a7ba54d,None,0.00000000,0,0
03a5ff9185a8a1d5e4922d6ebea5580401b65bad0d1b522ca7e9bfc5303bf31a29,None,0.00000000,0,0
0361334aaedfb3a687b75c9240357518a3b625a870311a3b54090cc5b84d406dee,None,0.00000000,0,0
03f4c505c012775bd4b5862d383584b1ac8b8e9b112dddeac7b41f468d93ff5196,None,0.00000000,0,0
020c31a89ae6dbd19e80849b8daffbdc39f2b4f9c83cb811fb1a733db8a1dc9892,69.5.114.92:9735,0.00000000,0,0
03476d049339f6be6c1cfcb0d868d0f85aea0f423d010c46aa14bd6600196dab15,35.184.46.254:9735,0.00000000,0,0
03791011b449b102b184da9895de6439ce35401880e0f029746c8d513b820ac193,None,0.00000000,0,0
026fd3a31ab086890ad3d9cf1a81cf1593656bce19ec219dc31b002bc9e9d07e77,None,0.00000000,0,0
02252cc67a1fa039d2e98d3c54521ba0583b0a15ef196cf97063324d54949dd610,35.196.85.5:9735,0.00000000,0,0
035616249878ebe2974802f0ed8a00775eb31a99a159094af3276b693d7d7987f0,212.51.146.60:9735,0.00000000,0,0
02843833374b6c42daa4b780df2066a9985cb8cf97bc4566dd63cf693d32cbf7b5,None,0.00000000,0,0
0241f5216abc3c804261e7347dd4228c3b885d3dc29970083f2ddfe6d1607c3023,80.232.240.66:9735,0.00000000,0,0
03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,None,0.00000000,0,0
023158dcc662050aaa94499a9c43e788ed97fb2e55608e804e42ce3f75cb8714db,35.229.110.78:9735,0.00000000,0,0
03af9a30ed5eb1c6435d17f48f157ae6bb5e3220d427b062b99b0e1b755485bc2b,5.135.14.251:9735,0.00000000,0,0
038fffe6075eb7cfb7480b810d612939abafe94a2f0aba02b45739a8a36f54a459,35.204.155.145:9735,0.00000000,0,0
0220502162c214faebaf2d492fad6e6cf0b79790a6cd2f72cf4ad4314ccbfead1e,88.99.122.246:9735,0.00000000,0,0
026cc96ec76de048472f5111d95410bbeb64daa0bf74ffedc7077ee2bffe43aaf0,None,0.00000000,0,0
036348762a7e7428991b7836666080fade13249fa06c377794fc5322e4af64bdc6,7.7.7.118:9735,0.00000000,0,0
031d05af7a650fcf70b5938a34c5e9dbde584abbbfd8d4d77c9ae34c616f088f83,216.197.65.246:9735,0.00000000,0,0
03d50097c2a7e32d6bbf679aeed78fa66ba7e1da770f045665ecec24c5b6a8ae55,35.227.88.248:9735,0.00000000,0,0
0325fd957aeaead3635d7593b56c717090f95e7808290216b452e23fb2c0d77d11,104.154.55.2:9735,0.00000000,0,0
03f5ce506f467fa5e4e51506bbd016e2aebc3366053f1219529f962a4815b1d321,39.229.69.246:9735,0.00000000,0,0
02962af02fafd86bb221b98c5a9c26b9270245e6bd54b6276ff0db72abb8abd91c,76.103.214.216:9735,0.00000000,0,0
0247fd8e41e9cfbd3be2a66333b960e03305c76632a8ec3d65ef958b3d21b22720,None,0.00000000,0,0
03894860ce2195dd430b2d029ef97300123d17bbb0927363043ee21aa8aec766f0,None,0.00000000,0,0
03ec5aee39e7fb009c1a0eeec66a902083b18d27c96885d198004e4b9de36bb8a6,35.196.25.212:9735,0.00000000,0,0
037aeb0f56af1e420b747213a5f7a3087213b3135b281e9d55ed3788570df59868,None,0.00000000,0,0
03157cdee3f5838bcd32168d8c16597866b9eb799b14b88cb4603d1c52936448ee,45.32.216.47:9735,0.00000000,0,0
02bb3d0fbcf950b64518eb1f6b274d326874c1c4474d5b65d4208e330129dcf3fc,None,0.00000000,0,0
0311b9b6bb987f957d03dd15fc78a6c39686d828ac1128ab6300aed9c2f9f4d7b3,35.225.240.107:9735,0.00000000,0,0
0375378db72187751771f77d1c72c01e5115b990c8cba3ff692265729812ebef69,35.229.54.201:9735,0.00000000,0,0
03b63291f85f5cf9cd0038a467974cecc5f5a70a9ef651b92dd25fbe1ee6a252e5,35.185.59.229:9735,0.00000000,0,0
030ec4d8455a03e9c2b0f2e5242f0333957b64b64f05fd0554f0d772ccaf28b597,178.62.24.202:9735,0.00000000,0,0
025f7f211b22268235a9eecda6c9ba8775024b75436536d6d206fb2c302d7e2b93,None,0.00000000,0,0
0253d49d2a590ff2f45f70e279f5d8862618eb2342b75e375fe6cdbd39e51616b2,192.75.0.12:9735,0.00000000,0,0
036e6884d116bdb6fa32b729a16aa42c24b44fc067ed435055fed327091e583990,13.81.214.103:9735,0.00000000,0,0
0313b79e1b11c8d65c1606e58a471b812b1245d23239590a69f03870b03daaa072,None,0.00000000,0,0
03f87f0e669d57ec069372996c11fb5f6c21b558c608bd6955cfcf81600bc2eb8e,73.200.32.189:9735,0.00000000,0,0
0351daec0b59bc39f0180fefd40c516ff4a3366711e955469747d6ec743f3e07ac,185.152.64.230:9735,0.00000000,0,0
03783d4ec6777098f378161e6c531db6d46939c3c28cd56c1c5e9172bf7d1915b9,109.236.87.57:9735,0.00000000,0,0
031fe6e9bd30aed6b6901265d18dc5be8cc44303845df014f54b6bd6aa4512f9d6,192.168.0.53:9735,0.00000000,0,0
023d0dd3573887125630811b0ff8a653ffbe50f897a8860452cba9895102e10111,174.138.9.79:9735,0.00000000,0,0
03db9cda0cec702e50a08064aea7034034e33077e0766f8183490173f4bab908ed,88.115.99.26:9735,0.00000000,0,0
02890b7f7a5613b9083da22491319b74e80d253b82746b2a291e617a9c989d26e1,212.252.56.174:9735,0.00000000,0,0
0367788c83b74f9f77884d29210a824ed863eef116438a8560178ba6dfb44c33fd,None,0.00000000,0,0
024c91878eb0964f7ba92a995ffb13f3b9f1c5c857b2a186fc97de4b6540b8c0c8,85.238.126.157:9735,0.00000000,0,0
024742380677f66e490cd98b8f63623f30820abf3fe2dccae09c6f2db739398a41,None,0.00000000,0,0
02d4fefa00524e989e7e0086840f6f9a3b75d33f9730fa39fcc38d7e75d901f4b2,None,0.00000000,0,0
03b585b399289a1c05d0134f7272a990449184fbf53f205ad164882ee54e42bf58,None,0.00000000,0,0
0317b2f4068fd2b226b03757f5290a4271e3c13b0f4c4353b5eda614d4f19e5c8c,35.204.29.15:9735,0.00000000,0,0
03e2c211128616d087a3a21181e9e9f012e3eaa8b326da1a53ed26a60bddbf5cc3,35.204.134.35:9735,0.00000000,0,0
036fa20041dc7b1dc54aa0f9e8b5bc6e67dc5ff84466c70e648c0e6e5946d2ac8d,None,0.00000000,0,0
0397d29a84dcba2d542259bc744b857ecc7c2eff734a08a0166ec7dccd8f362434,89.107.7.119:9735,0.00000000,0,0
033f0f85118674770ecf2c4bd3503c8ae88c8ce6fd1cc4ad167c80b6a552593f85,18.219.179.103:9735,0.00000000,0,0
02bc2a337d34afa2411f63352e80bd5188c1fa4000ca387161834afdfe7d7edbe8,None,0.00000000,0,0
03e7a4ce32e7794dd54b4eba5508f9cc41b864801a5715dafb56785f165bf75e41,173.212.220.9:9735,0.00000000,0,0
03f6f20919acacccbf9f8e7f5629eff700030b590b9001cc4df1fdd660e8951e23,207.246.122.210:9735,0.00000000,0,0
0273ccbe91ea950df1f82d4825e63140c0151312e4c396888dd951e6d98476c388,None,0.00000000,0,0
0212786541453c0a50ee4d9baf13126a0877d23a363a7f8f4e20bc21eb51390472,None,0.00000000,0,0
02899313b2692e3cce84bb4967be88b5c675fff1e5d618912def33dfb6409ced83,139.59.68.126:9735,0.00000000,0,0
02fba85915b3ebede450862026959e505920df4d874313acf6e72e243136c8fcab,None,0.00000000,0,0
034bd8e76d4d20e47055be55e9bb5e9d44614e1fa6a218e158ea75a5d0e9e97dd3,78.158.149.247:9735,0.00000000,0,0
0241ddb2133102ff006918500ceccf1e16075255af9e261aa5b9486741d00049e5,35.224.209.232:9735,0.00000000,0,0
0240e720df19b1c7c225bc06b2ec938a80c0470e7adcbcbab63cb6d2384c2c2199,217.182.140.29:9735,0.00000000,0,0
0208e05c576ee025273e20b280c50c7f46e856b38a8a8e30f3ebd28f1c012cd0c6,None,0.00000000,0,0
022e2a39c5f1956a97ea46934937f47778edd2301b153d31bfa062584b15c20948,None,0.00000000,0,0
0319a6fac90f2a1ef5704d8128abaf10721685972b7850d1d5f17e958c501a2c3f,138.201.19.235:9735,0.00000000,0,0
03bd1af70559c43cc163527ac450c6ac4d5fa7a073ec8e599a1b9872b0e894ab69,None,0.00000000,0,0
028fba16a7eff2ebfbe83a439fecca2e2d55350d0a5305c708fd5f6ee2c2d106cf,34.239.217.161:9735,0.00000000,0,0
0219bb78bbadfa8f82d9237e14f9d53340536fecc37dec541d5b6e569bb5489a7a,None,0.00000000,0,0
0210818c554a5f8dcfb38ea70d190ea51a1da5f034688a798f956dfbd780935ccb,34.233.74.151:9735,0.00000000,0,0
02f9f1822b936eeddf0df3df9e08fa6c1f7fdc2ec8638ce5226805f2d04bc79441,None,0.00000000,0,0
0374750ea755f362659a1bb0e4705a30f4bc3f3b924742dc37083bd2276b620941,107.178.210.1:9735,0.00000000,0,0
02280262562ad97bbca5daa9a114eb718b4fa5fe52514fc16dae7675a6b09bf1fc,None,0.00000000,0,0
03457d3e97da4e6a01739f56c0cd168cb14962b91fb44dc3d647816c70e05e9b93,34.200.241.1:9735,0.00000000,0,0
028a9bc7ed7167425867fc5d78e0d40fdf8c69edc82ecff5523f6796f9ba05751e,None,0.00000000,0,0
03dd2c2435e4178e53589222cbfe35fe44852119aeee3e01dfe7f2589470e6ac7b,None,0.00000000,0,0
038bb70894722ee859e72024b1c4790c29983529e451e959236dafa12f9bcd086a,None,0.00000000,0,0
031f2ab4df4998422a5374400830faff1b4d7673c55df0153ceae8349510c26dbc,10.128.0.2:9735,0.00000000,0,0
037bf7204276f69c29542510036bc134e36f76ff4f539ebe3803d0e29bd4b864c5,None,0.00000000,0,0
02332dc3220c017a50237d10442525b6fd03d055e0a373aed0e0bc19c5827da420,37.59.50.48:9735,0.00000000,0,0
029d195d46faaafcff94ebbceb759dd1d6762dd2fc04601e3a30e181746ad67792,37.25.104.165:9735,0.00000000,0,0
0327819fcec877e6b5bd2f2843d460880b1585d3244140708a6453d959228961a9,None,0.00000000,0,0
029c84efc179604981e24234b12025adfb4cec56de68f19ea32323170e03c3af28,108.61.162.115:9735,0.00000000,0,0
0202020dd65277090b256711b48a0a07a43a98ed66e33d86528c5ff4b816f07740,None,0.00000000,0,0
